base_glaze_id,over_glaze_id,clear_coat,run_risk_delta,lighten_factor,cover_factor,variegation_boost,notes,image_url,local_image,preview_base_hex,preview_overlay_hex,source,reference_url
amaco_(unknown)_iron_lustre,amaco_(unknown)_toasted_sage,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_iron_lustre,amaco_(unknown)_tourmaline,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_iron_lustre,amaco_(unknown)_vintage_gold,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_pc_emerald_falls,none,0.06,0.0,0.44,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_june_bug,amaco_pc_seaweed,none,0.18,0.0,0.4,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_june_bug,amaco_pc_textured_turquoise,none,0.24,0.0,0.44,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_june_bug,amaco_celadon_snow,none,-0.06,0.0,0.52,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/c-celadon/
amaco_(unknown)_june_bug,amaco_pc_vert_lustre,none,0.0,0.0,0.4,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_june_bug,amaco_pc_deep_olive_speckle,none,-0.12,0.0,0.48,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_june_bug,amaco_(unknown)_black_matte,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_cacao_matte,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_oolong_matte,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_steel_gray_shino,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_arctic_blue,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_albany_slip_brown,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_ancient_jasper,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_ancient_copper,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_blue_lagoon,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_blue_midnight,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_blue_stone,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_blue_rutile,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_blue_spark,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_chun_plum,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_cirrus_flow,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_cosmic_tea_dust,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_dark_star,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_deep_firebrick,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_deep_olive_speckle,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_emerald_falls,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_frosted_turquoise,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_honeydew,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_honey_flux,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_indigo_float,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_iron_lustre,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_lavender_mist,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_midnight_run,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_moss_mist,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_oatmeal,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_obsidian,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_opal_lustre,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_passion_flower,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_river_birch,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_river_rock,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_smokey_merlot,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_snow,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_solar_flare,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_solar_rainbow,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_storm,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_teal_drift,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_textured_turquoise,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_toasted_sage,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_tourmaline,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_june_bug,amaco_(unknown)_vintage_gold,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_pc_emerald_falls,none,0.06,0.0,0.44,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_lavender_mist,amaco_pc_seaweed,none,0.18,0.0,0.4,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_lavender_mist,amaco_pc_textured_turquoise,none,0.24,0.0,0.44,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_lavender_mist,amaco_celadon_snow,none,-0.06,0.0,0.52,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/c-celadon/
amaco_(unknown)_lavender_mist,amaco_pc_vert_lustre,none,0.0,0.0,0.4,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_lavender_mist,amaco_pc_deep_olive_speckle,none,-0.12,0.0,0.48,0.18,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://shop.amaco.com/glazes-underglazes/high-fire-glazes/pc-potters-choice/
amaco_(unknown)_lavender_mist,amaco_(unknown)_black_matte,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_cacao_matte,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_oolong_matte,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_steel_gray_shino,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_arctic_blue,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_albany_slip_brown,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_ancient_jasper,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_ancient_copper,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_blue_lagoon,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_blue_midnight,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_blue_stone,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_blue_rutile,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_blue_spark,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_chun_plum,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_cirrus_flow,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_cosmic_tea_dust,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_dark_star,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_deep_firebrick,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_deep_olive_speckle,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
amaco_(unknown)_lavender_mist,amaco_(unknown)_emerald_falls,none,0.0,0.0,0.44,0.1,Auto-generated pair; replace with AMACO chart values if available.,,,,,amaco_layering_pending,https://amaco.com/resources/layering
